canal,url_canal,nome_video,url_video,data_visualizacao,part_of_day,year,month,day,day_name
Cotidiano !,https://www.youtube.com/channel/UCbqw82BXauYa_ze0mHDBiUg,ABRIR A TAMPA do chuveiro Lorenzetti Bella Ducha4TCotidiano !8 de fev. de 2021 12:31:17 BRT,https://www.youtube.com/watch?v=RhzfYRNPnWE,2021-02-08 12:31:17,Morning,2021,February,8,Monday
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,Do medo à confiança: A tímida que ama falar em público | Lena Souza | TEDxBomRetiroTEDx Talks8 de fev. de 2021 01:04:42 BRT,https://www.youtube.com/watch?v=fEZ_u8o6i98,2021-02-08 01:04:42,Late Night,2021,February,8,Monday
Charles Darwin,https://www.youtube.com/channel/UC5TyLPqHyWcj0wK9SYf7Jsg,TED: Dentro da mente de um mestre da procrastinação - Tim Urban (Legendado)Charles Darwin8 de fev. de 2021 00:48:54 BRT,https://www.youtube.com/watch?v=su42HCVDPNk,2021-02-08 00:48:54,Late Night,2021,February,8,Monday
Caue Moura,https://www.youtube.com/channel/UCm2CE2YfpmobBmF8ARLPzAw,KAROL CONKA ROUBOU A BRISA DE UM PAÍS INTEIRO 🥵Caue Moura7 de fev. de 2021 22:05:25 BRT,https://www.youtube.com/watch?v=GywVEA6zDcQ,2021-02-07 22:05:25,Night,2021,February,7,Sunday
Canal 1900,https://www.youtube.com/channel/UCB6DNVmZ8w9l6-WXj7yd0Lg,Whinderson Nunes Se Pronúncia Sobre polêmica no BBB21.Após falar sobre atitudes de Karol ConkáCanal 19007 de fev. de 2021 22:05:07 BRT,https://www.youtube.com/watch?v=jYJ7OAbrrZ4,2021-02-07 22:05:07,Night,2021,February,7,Sunday
Moose,https://www.youtube.com/channel/UCrtfRcVBw6BWRQ-xkySgi_A,London Grammar - Wasting My Young Years (Fading Soul Remix)Moose6 de fev. de 2021 19:56:38 BRT,https://www.youtube.com/watch?v=APiOE0Rtg50,2021-02-06 19:56:38,Evening,2021,February,6,Saturday
RÜFÜS DU SOL,https://www.youtube.com/channel/UC6iin46o7SrAsnl9ig__vlw,RÜFÜS DU SOL ●● You Were Right [Official Video]RÜFÜS DU SOL6 de fev. de 2021 19:52:30 BRT,https://www.youtube.com/watch?v=Gp-lWgUDcKk,2021-02-06 19:52:30,Evening,2021,February,6,Saturday
Elderbrook,https://www.youtube.com/channel/UC4tntgiHp_0jy4C1ie61fpw,Elderbrook - Numb (Official Video)Elderbrook6 de fev. de 2021 19:46:04 BRT,https://www.youtube.com/watch?v=5FVhN8F8qxs,2021-02-06 19:46:04,Evening,2021,February,6,Saturday
Rafael Chocolate,https://www.youtube.com/channel/UCgcSEE14szGjn_AhAopX1Jw,DEJAVU - Pegadinha | Rafael ChocolateRafael Chocolate6 de fev. de 2021 19:38:36 BRT,https://www.youtube.com/watch?v=Q2-XwMPqsHk,2021-02-06 19:38:36,Evening,2021,February,6,Saturday
Cortes De Todos os Podcasts,https://www.youtube.com/channel/UCZnczSehCFVXIwuO3T7836w,DELEGADO DA CUNHA PEDE DESCULPAS APÓS ERRO NO PODPAHCortes De Todos os Podcasts6 de fev. de 2021 19:37:31 BRT,https://www.youtube.com/watch?v=xqwUfSolfkY,2021-02-06 19:37:31,Evening,2021,February,6,Saturday
TVI,https://www.youtube.com/channel/UC5lg8zKcnJ1rnxR6lPgD1ug,Sandrina repreende Hélder: «Tens idade para ser meu pai!» | Big Brother - Duplo ImpactoTVI6 de fev. de 2021 19:35:56 BRT,https://www.youtube.com/watch?v=-AXR4ELdqNM,2021-02-06 19:35:56,Evening,2021,February,6,Saturday
tvbrasil,https://www.youtube.com/channel/UCSv9d0kQegylHWpP83jWSQg,Atacante Nícolas Anelka é processado por comemoração com gesto considerado ofensivo aos judeustvbrasil6 de fev. de 2021 19:34:48 BRT,https://www.youtube.com/watch?v=5vw9kZRaz8s,2021-02-06 19:34:48,Evening,2021,February,6,Saturday
Canal 90,https://www.youtube.com/channel/UCAmiE11hyW3iPdtQ9clqvtg,MOMENTOS VERGONHA ALHEIA! SÓ CLIMÃO!Canal 906 de fev. de 2021 18:31:44 BRT,https://www.youtube.com/watch?v=hLqvmkm43rM,2021-02-06 18:31:44,Evening,2021,February,6,Saturday
Augusto Rocha,https://www.youtube.com/channel/UC122osrzUDoFqtbAxI3eCWg,1.213.86 DE INVESTIMENTO 👊🏻Augusto Rocha6 de fev. de 2021 18:24:07 BRT,https://www.youtube.com/watch?v=PV0OpZSezJI,2021-02-06 18:24:07,Evening,2021,February,6,Saturday
OS HAITIANOS,https://www.youtube.com/channel/UC1vK7onHIChjXfaSb6z5lMQ,Men sak ka rivew lèw pa bay kob pou fe maket😂😂😂OS HAITIANOS6 de fev. de 2021 18:23:05 BRT,https://www.youtube.com/watch?v=vTHUPAQ1W7o,2021-02-06 18:23:05,Evening,2021,February,6,Saturday
OS HAITIANOS,https://www.youtube.com/channel/UC1vK7onHIChjXfaSb6z5lMQ,Li lè li tan pounn sispann imilye mounn nan lavi saOS HAITIANOS6 de fev. de 2021 18:22:17 BRT,https://www.youtube.com/watch?v=LLWs1h-UJY0,2021-02-06 18:22:17,Evening,2021,February,6,Saturday
OS HAITIANOS,https://www.youtube.com/channel/UC1vK7onHIChjXfaSb6z5lMQ,NOVO QUADRO NO CANALOS HAITIANOS6 de fev. de 2021 18:22:03 BRT,https://www.youtube.com/watch?v=jaaqnn-youk,2021-02-06 18:22:03,Evening,2021,February,6,Saturday
OS HAITIANOS,https://www.youtube.com/channel/UC1vK7onHIChjXfaSb6z5lMQ,AGRADECENDO DANDO DEDO DO MEIO Desafio Parte #2OS HAITIANOS6 de fev. de 2021 18:18:18 BRT,https://www.youtube.com/watch?v=Wy9i1VSgCM8,2021-02-06 18:18:18,Evening,2021,February,6,Saturday
OS HAITIANOS,https://www.youtube.com/channel/UC1vK7onHIChjXfaSb6z5lMQ,COLOCAR TUA MÁSCARA! DESAFIO COM EVERSON ZOIOOS HAITIANOS6 de fev. de 2021 18:14:34 BRT,https://www.youtube.com/watch?v=ihOy73x1kr4,2021-02-06 18:14:34,Evening,2021,February,6,Saturday
Everson Zoio,https://www.youtube.com/channel/UChPa3fnlI3RKuzEbeEPKRFw,TERMINANDO RELACIONAMENTO EM PÚBLICO #DESAFIOEverson Zoio6 de fev. de 2021 18:13:40 BRT,https://www.youtube.com/watch?v=yIsB9qTZS-E,2021-02-06 18:13:40,Evening,2021,February,6,Saturday
Everson Zoio,https://www.youtube.com/channel/UChPa3fnlI3RKuzEbeEPKRFw,PEGANDO COISAS GRÁTIS NO SUPERMERCADO #DESAFIOEverson Zoio6 de fev. de 2021 18:12:30 BRT,https://www.youtube.com/watch?v=veHL4sztjpg,2021-02-06 18:12:30,Evening,2021,February,6,Saturday
PRIMEIRO IMPACTO - Agente Guerra.,https://www.youtube.com/channel/UCt5p7jISJQ4QVMbbx6XpxZg,"Menina Deseja Morte a Polícia, Veja no que Deu 2PRIMEIRO IMPACTO - Agente Guerra.6 de fev. de 2021 17:57:20 BRT",https://www.youtube.com/watch?v=ciP6vH3kzfY,2021-02-06 17:57:20,Evening,2021,February,6,Saturday
pythonbrasil,https://www.youtube.com/channel/UCiCQrFh8ckR_LXQyOAsOZiw,[PyBr2020] Trilha PEP20 - Quinta-feira - Dia 05/11 #pybr2020 15pythonbrasil6 de fev. de 2021 00:39:53 BRT,https://www.youtube.com/watch?v=pB5tYMywt44,2021-02-06 00:39:53,Late Night,2021,February,6,Saturday
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,Do medo à confiança: A tímida que ama falar em público | Lena Souza | TEDxBomRetiroTEDx Talks6 de fev. de 2021 00:39:37 BRT,https://www.youtube.com/watch?v=fEZ_u8o6i98,2021-02-06 00:39:37,Late Night,2021,February,6,Saturday
Python para Zumbis,https://www.youtube.com/channel/UCripRddD4BnaMcU833ExuwA,TWP105 maior de dois números comentáriosPython para Zumbis6 de fev. de 2021 00:38:41 BRT,https://www.youtube.com/watch?v=ynqoFmPtNwg,2021-02-06 00:38:41,Late Night,2021,February,6,Saturday
Dev Aprender,https://www.youtube.com/channel/UCm63tB8wsKOVvxoU4iMpS2A,Como Criar Uma Tela Em Python c/ PySimpleGUI [Fácil]Dev Aprender5 de fev. de 2021 16:55:34 BRT,https://www.youtube.com/watch?v=UnfmxnFpfdM,2021-02-05 16:55:34,Noon,2021,February,5,Friday
Dev Aprender,https://www.youtube.com/channel/UCm63tB8wsKOVvxoU4iMpS2A,Como Criar Um Programa Executável Em Python - Em 5 MinutosDev Aprender5 de fev. de 2021 16:50:56 BRT,https://www.youtube.com/watch?v=TBdRfrWT7Co,2021-02-05 16:50:56,Noon,2021,February,5,Friday
UOL Esporte,https://www.youtube.com/channel/UC3KHYFWeB0WimMBfm3NEahQ,Flamengo 2 x 0 Vasco - Gols - 04/02/21 - Brasileirão 2020UOL Esporte5 de fev. de 2021 02:37:11 BRT,https://www.youtube.com/watch?v=NwppFXciJJ0,2021-02-05 02:37:11,Late Night,2021,February,5,Friday
Bora Churrasquear,https://www.youtube.com/channel/UCmTP5Wegs17MtFCUCxbJJtQ,Como abrir o saco de carvãoBora Churrasquear4 de fev. de 2021 20:09:55 BRT,https://www.youtube.com/watch?v=4GZ6hrU28lU,2021-02-04 20:09:55,Evening,2021,February,4,Thursday
The Singing Walrus - English Songs For Kids,https://www.youtube.com/channel/UCe1VpF4wS_kdcjyTRSXBcnQ,Months of the Year Song | Song for Kids | The Singing WalrusThe Singing Walrus - English Songs For Kids4 de fev. de 2021 13:42:44 BRT,https://www.youtube.com/watch?v=Fe9bnYRzFvk,2021-02-04 13:42:44,Noon,2021,February,4,Thursday
Jenny's Mini Cooking Show,https://www.youtube.com/channel/UCpChLerbEPwyVP0w_NGxIlA,"Mini but REAL McDonald's meal with nuggets, fries and ketchup / When You are on a diet :) ASMRJenny's Mini Cooking Show4 de fev. de 2021 13:32:38 BRT",https://www.youtube.com/watch?v=A-pdC5yIn68,2021-02-04 13:32:38,Noon,2021,February,4,Thursday
Miniature Space,https://www.youtube.com/channel/UCTFT5NbDl0Fa_fE9Cz_yOAA,Mini Food　Curry and Rice 食べれるミニチュア　カレーライスMiniature Space4 de fev. de 2021 13:26:07 BRT,https://www.youtube.com/watch?v=hV3Z_RBbtHQ,2021-02-04 13:26:07,Noon,2021,February,4,Thursday
Julia MineGirl,https://www.youtube.com/channel/UCEOGSdXwcXcNfcuDGbjmgOw,Roblox - A PIOR LANCHONETE DO MUNDO (Cook Burgers)Julia MineGirl4 de fev. de 2021 13:24:41 BRT,https://www.youtube.com/watch?v=e8CsFl4rLUA,2021-02-04 13:24:41,Noon,2021,February,4,Thursday
B3,https://www.youtube.com/channel/UCAeQIijec13o8I9xjjdSHWQ,#IPOnaB3 | IntelbrasB34 de fev. de 2021 13:23:23 BRT,https://www.youtube.com/watch?v=2gepP8qJ2BI,2021-02-04 13:23:23,Noon,2021,February,4,Thursday
Delegado da Cunha,https://www.youtube.com/channel/UCfI1IZkpGIbL6H555FSFOLw,COMBATE AO CRIME ORGANIZADO- DELEGADO DACUNHADelegado da Cunha4 de fev. de 2021 13:17:06 BRT,https://www.youtube.com/watch?v=L-WFpe8C_GY,2021-02-04 13:17:06,Noon,2021,February,4,Thursday
Delegado da Cunha,https://www.youtube.com/channel/UCfI1IZkpGIbL6H555FSFOLw,OPERAÇÃO POLICIAL #8: Prisão do JAGUNÇO - o executor do TRIBUNAL DO CRIME - PARTE 1 de 3Delegado da Cunha4 de fev. de 2021 13:16:59 BRT,https://www.youtube.com/watch?v=2riAuCnL9pg,2021-02-04 13:16:59,Noon,2021,February,4,Thursday
Cortes Podpah [OFICIAL],https://www.youtube.com/channel/UCc1RwDwEXEd2SKO3V6h45wA,MEDO DA PMCortes Podpah [OFICIAL]4 de fev. de 2021 13:14:22 BRT,https://www.youtube.com/watch?v=nAyGQA49p7o,2021-02-04 13:14:22,Noon,2021,February,4,Thursday
Cortes Podpah [OFICIAL],https://www.youtube.com/channel/UCc1RwDwEXEd2SKO3V6h45wA,O USO DO FUZIL NO COMBATE URBANOCortes Podpah [OFICIAL]4 de fev. de 2021 13:09:09 BRT,https://www.youtube.com/watch?v=gW0J7oK-oCM,2021-02-04 13:09:09,Noon,2021,February,4,Thursday
Cortes Podpah [OFICIAL],https://www.youtube.com/channel/UCc1RwDwEXEd2SKO3V6h45wA,LADRÃO INDO ATRAS DA PMCortes Podpah [OFICIAL]4 de fev. de 2021 13:02:24 BRT,https://www.youtube.com/watch?v=OIHxLAoDrVA,2021-02-04 13:02:24,Noon,2021,February,4,Thursday
Víctor Romário Paz de Jesus,https://www.youtube.com/channel/UC7FYSv3yj1wD7lb9WKEZ3gA,"#Programando em #Python: Prática 01 (Entrada de Dados, Soma e Multiplicação de 2 números)Víctor Romário Paz de Jesus3 de fev. de 2021 22:55:10 BRT",https://www.youtube.com/watch?v=AOkgykyKj6c,2021-02-03 22:55:10,Night,2021,February,3,Wednesday
Guilherme Braga,https://www.youtube.com/channel/UC-I6SYi9h-i2_7ipo1jH3cQ,"Vintage Culture, Rooftime - I Will Find (Extended Mix)Guilherme Braga3 de fev. de 2021 20:58:27 BRT",https://www.youtube.com/watch?v=pARVa83oXes,2021-02-03 20:58:27,Evening,2021,February,3,Wednesday
RÜFÜS DU SOL,https://www.youtube.com/channel/UC6iin46o7SrAsnl9ig__vlw,RÜFÜS DU SOL ●● Innerbloom (Official Video)RÜFÜS DU SOL3 de fev. de 2021 20:46:38 BRT,https://www.youtube.com/watch?v=Tx9zMFodNtA,2021-02-03 20:46:38,Evening,2021,February,3,Wednesday
Elderbrook,https://www.youtube.com/channel/UC4tntgiHp_0jy4C1ie61fpw,Elderbrook - Numb (Official Video)Elderbrook3 de fev. de 2021 20:36:50 BRT,https://www.youtube.com/watch?v=5FVhN8F8qxs,2021-02-03 20:36:50,Evening,2021,February,3,Wednesday
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Faz aí um programa em Python - CeV Responde #047Curso em Vídeo3 de fev. de 2021 20:19:17 BRT,https://www.youtube.com/watch?v=3vGlWS6UHCc,2021-02-03 20:19:17,Evening,2021,February,3,Wednesday
The Grapevine,https://www.youtube.com/channel/UCZvc2f3b1ZSoCmIJ2TuQisQ,Criando programa em Python com Interface Gráfica do Usuário e Compilando para Executável EXEThe Grapevine3 de fev. de 2021 20:13:38 BRT,https://www.youtube.com/watch?v=HeLWWeKIDYo,2021-02-03 20:13:38,Evening,2021,February,3,Wednesday
Eletrônica e Programação,https://www.youtube.com/channel/UCcAReLUkgigxmds2UfLCrgw,Programar em Python no VS CodeEletrônica e Programação3 de fev. de 2021 20:09:31 BRT,https://www.youtube.com/watch?v=CW_MUogO554,2021-02-03 20:09:31,Evening,2021,February,3,Wednesday
Awesome Restorations,https://www.youtube.com/channel/UCsCCifMby57qV_UmrYGladQ,RARE Japanese lighter restoration - SAROME blue bird rocket carAwesome Restorations3 de fev. de 2021 17:55:25 BRT,https://www.youtube.com/watch?v=TA8bT-fe-ow,2021-02-03 17:55:25,Evening,2021,February,3,Wednesday
Canal 90,https://www.youtube.com/channel/UCAmiE11hyW3iPdtQ9clqvtg,OS MAIORES BARRACOS DA TV! #3Canal 903 de fev. de 2021 17:42:34 BRT,https://www.youtube.com/watch?v=EH4Jw0rdJqY,2021-02-03 17:42:34,Evening,2021,February,3,Wednesday
PELEJA,https://www.youtube.com/channel/UCA9M9BKgbytic_UpscwZnEQ,POR QUE ESSA IMITAÇÃO DE UM BRASILEIRO CAUSOU UMA BRIGA CAMPAL NA LIBERTADORES | #RadarPELEJA 144PELEJA3 de fev. de 2021 17:38:49 BRT,https://www.youtube.com/watch?v=3HdJ668zdUM,2021-02-03 17:38:49,Evening,2021,February,3,Wednesday
24Hs ComStallone,https://www.youtube.com/channel/UC6V0TkSilJUPkMXoR8ZDIcg,Motorista de trás preferiu filmar a tragédia24Hs ComStallone3 de fev. de 2021 17:38:14 BRT,https://www.youtube.com/watch?v=Unhp-byaWdo,2021-02-03 17:38:14,Evening,2021,February,3,Wednesday
NERD SABIDO OFICIAL,https://www.youtube.com/channel/UCfE03fuzzVEMqQ8Qj-DUTFw,Celularzão da wish de 3 câmeras...NERD SABIDO OFICIAL3 de fev. de 2021 17:38:11 BRT,https://www.youtube.com/watch?v=IxBLqO_wSyE,2021-02-03 17:38:11,Evening,2021,February,3,Wednesday
Mefiuzinho,https://www.youtube.com/channel/UCfVmDopAydCSVrT6U0KpFCw,ELEITORA DE BOLSONARO CENSURA ESQUERDISTA EM SALA DE AULAMefiuzinho3 de fev. de 2021 17:37:43 BRT,https://www.youtube.com/watch?v=xJUNzmGQ9qA,2021-02-03 17:37:43,Evening,2021,February,3,Wednesday
Andre Santos,https://www.youtube.com/channel/UC3hxMVzHWUYgTZYP6xlyfyw,japa doido jogando bolaAndre Santos3 de fev. de 2021 17:37:05 BRT,https://www.youtube.com/watch?v=nAAOjvVCQLw,2021-02-03 17:37:05,Evening,2021,February,3,Wednesday
Professor Dr. Rafael Bastos Mr. Bean da Matemática,https://www.youtube.com/channel/UC-gOGJkGLl4FPHmu3DoNZpQ,Aprenda o Macete de hoje para Calcular todas estas multiplicações com o Mr. Bean da Matemática!Professor Dr. Rafael Bastos Mr. Bean da Matemática3 de fev. de 2021 17:36:40 BRT,https://www.youtube.com/watch?v=CQ6OMKf0wWk,2021-02-03 17:36:40,Evening,2021,February,3,Wednesday
FAMÍLIA BASS,https://www.youtube.com/channel/UC97AYUAdZp5Qh8bW6NtN8oQ,Paraquedas não abre e paraquedista briga para abrir o reserva.FAMÍLIA BASS3 de fev. de 2021 17:36:00 BRT,https://www.youtube.com/watch?v=HALz08T83JQ,2021-02-03 17:36:00,Evening,2021,February,3,Wednesday
FB DA 660,https://www.youtube.com/channel/UCBpnLuM4HmTVDlmJSVJbH4A,DIGITAL INFLUENCER NÃO PAGA KKKK GUI POLÊMICOFB DA 6603 de fev. de 2021 17:35:52 BRT,https://www.youtube.com/watch?v=lmuu6p3qLvI,2021-02-03 17:35:52,Evening,2021,February,3,Wednesday
Matt Clyde,https://www.youtube.com/channel/UCYXFbPHQUCFYNZWI5MtMKsw,Montana Shiras 3 yards.mp4Matt Clyde3 de fev. de 2021 17:35:01 BRT,https://www.youtube.com/watch?v=uvX_MqBns0I,2021-02-03 17:35:01,Evening,2021,February,3,Wednesday
Polícia Milgrau,https://www.youtube.com/channel/UCREHRLTa7VL-r_pXPFHfgpQ,CHUTOU O POLICIAL - FUGA DE MOTO 😡Polícia Milgrau3 de fev. de 2021 17:34:01 BRT,https://www.youtube.com/watch?v=8AhpGtGvpzU,2021-02-03 17:34:01,Evening,2021,February,3,Wednesday
Águia,https://www.youtube.com/channel/UCvq8vu-tTgPnPWX4KzVMQXA,Bração tentou Pinote na ROCAM de PernambucoÁguia3 de fev. de 2021 17:32:53 BRT,https://www.youtube.com/watch?v=0bfmVZYqvhU,2021-02-03 17:32:53,Evening,2021,February,3,Wednesday
Leandro Barbosa,https://www.youtube.com/channel/UCLkJfgsIx2Moj806IhwYMAA,Porsche e ferrari pega violentoLeandro Barbosa3 de fev. de 2021 17:32:02 BRT,https://www.youtube.com/watch?v=1HyZMDW52lo,2021-02-03 17:32:02,Evening,2021,February,3,Wednesday
Professor Dr. Rafael Bastos Mr. Bean da Matemática,https://www.youtube.com/channel/UC-gOGJkGLl4FPHmu3DoNZpQ,"CHOCOLATE INFINITO: Presente de PÁSCOA, Mr. Bean da Matemática desvenda o mistério sombrio do mundo.Professor Dr. Rafael Bastos Mr. Bean da Matemática3 de fev. de 2021 17:31:57 BRT",https://www.youtube.com/watch?v=G9rdDho_t2s,2021-02-03 17:31:57,Evening,2021,February,3,Wednesday
Só flagras On board,https://www.youtube.com/channel/UCccvpDPMeK3kalQdkWQFukA,Acidente BR 101 scSó flagras On board3 de fev. de 2021 17:30:56 BRT,https://www.youtube.com/watch?v=n_ei49k0I4I,2021-02-03 17:30:56,Evening,2021,February,3,Wednesday
Samy Aline,https://www.youtube.com/channel/UCjRp8QHxsiLRYuceFPCmJ-g,Olha o que aconteceu com o urso  da Mega Plush (Mary)Samy Aline3 de fev. de 2021 17:30:29 BRT,https://www.youtube.com/watch?v=QJN3tjqdUWo,2021-02-03 17:30:29,Evening,2021,February,3,Wednesday
Podóloga Dinha Araújo,https://www.youtube.com/channel/UCkzI2KDvXXHIM9jk9Vofs6g,Dinha podólogaPodóloga Dinha Araújo3 de fev. de 2021 17:30:28 BRT,https://www.youtube.com/watch?v=uVxPXvFY6RQ,2021-02-03 17:30:28,Evening,2021,February,3,Wednesday
lydy shilva,https://www.youtube.com/channel/UCP-Ek7W6Yulw-YUadD3AKhg,Mc pedrinho #toma tapa na caralydy shilva3 de fev. de 2021 17:29:56 BRT,https://www.youtube.com/watch?v=HekQFRQ6c3M,2021-02-03 17:29:56,Evening,2021,February,3,Wednesday
Gabryella Sant' Anna,https://www.youtube.com/channel/UC4FsUi_E4t2aTI8nhhH1kdg,“Sou fuzileiro”Gabryella Sant' Anna3 de fev. de 2021 17:29:31 BRT,https://www.youtube.com/watch?v=YrkNL99Sa_w,2021-02-03 17:29:31,Evening,2021,February,3,Wednesday
Youtuber de merda,https://www.youtube.com/channel/UCsyTyZwHr01-mvWuVgyKBHQ,Fui puxar barba encravada e olha no que deu!Youtuber de merda3 de fev. de 2021 17:29:09 BRT,https://www.youtube.com/watch?v=7QMAugHZlj0,2021-02-03 17:29:09,Evening,2021,February,3,Wednesday
guilherme da silveira,https://www.youtube.com/channel/UCDOKfXcXQT4Oxl6TM8y8IzA,assalto a lamborguini na Barraguilherme da silveira3 de fev. de 2021 17:29:01 BRT,https://www.youtube.com/watch?v=xCyjM8_qseY,2021-02-03 17:29:01,Evening,2021,February,3,Wednesday
MATUTONAUTA,https://www.youtube.com/channel/UCPZW-EQhBs29J_3Yy4xHE5Q,FLAGRA: Avião cai no mar em Guarujá e piloto sobreviveMATUTONAUTA3 de fev. de 2021 17:28:30 BRT,https://www.youtube.com/watch?v=owyMamVnCRA,2021-02-03 17:28:30,Evening,2021,February,3,Wednesday
Marcos Fabricio,https://www.youtube.com/channel/UCHSEzQsHNoAyukQ8MYgupAA,"Clayson no aeroporto sendo humilhado por funcionário da Latam , segue no insta marcosfabriciooficialMarcos Fabricio3 de fev. de 2021 17:28:14 BRT",https://www.youtube.com/watch?v=FZTVqHvCzsg,2021-02-03 17:28:14,Evening,2021,February,3,Wednesday
Passageiro inteligente,https://www.youtube.com/channel/UCLcsYdU-8P5u3gt_zsQsdvA,Continuação: Passageiro é humilhado e retirado de avião da LatamPassageiro inteligente3 de fev. de 2021 17:27:12 BRT,https://www.youtube.com/watch?v=Cnni1mfALNY,2021-02-03 17:27:12,Evening,2021,February,3,Wednesday
Emerson Cavalcante,https://www.youtube.com/channel/UCKvwCAbm3l-mD2XDTJiEPGw,Quase afogamento em GuarujaEmerson Cavalcante3 de fev. de 2021 17:26:32 BRT,https://www.youtube.com/watch?v=cPZTPa4tzts,2021-02-03 17:26:32,Evening,2021,February,3,Wednesday
Buggy085br Moisés,https://www.youtube.com/channel/UC4HeuFt-BtqygSMGI8Ic8rg,Cristiano Araújo ( Insano Natural ) Prainha - AquirazBuggy085br Moisés3 de fev. de 2021 17:26:03 BRT,https://www.youtube.com/watch?v=AvtximaFW-I,2021-02-03 17:26:03,Evening,2021,February,3,Wednesday
Fabio vitor Da silva,https://www.youtube.com/channel/UCZ72kvcOi-36HWInYc5WCEA,Operação da polícia federalFabio vitor Da silva3 de fev. de 2021 17:25:13 BRT,https://www.youtube.com/watch?v=H4evFuxvP2c,2021-02-03 17:25:13,Evening,2021,February,3,Wednesday
Lucas Santos,https://www.youtube.com/channel/UCoFuNcBt77JGNYSJcDp7n2w,Foi Olhar a mulher de vestido curto e olha o que aconteceu 😱Lucas Santos3 de fev. de 2021 17:25:02 BRT,https://www.youtube.com/watch?v=uce2an0qecA,2021-02-03 17:25:02,Evening,2021,February,3,Wednesday
Cortes Podpah Lovers,https://www.youtube.com/channel/UCxM0tygCUWA_7nI_hUZEV5g,DA CUNHA FALA SOBRE MACONH4/CANN4BIS | DELEGADO DA CUNHA #41Cortes Podpah Lovers3 de fev. de 2021 17:15:27 BRT,https://www.youtube.com/watch?v=F6Xbg8gm6kE,2021-02-03 17:15:27,Evening,2021,February,3,Wednesday
Cortes Podpah [OFICIAL],https://www.youtube.com/channel/UCc1RwDwEXEd2SKO3V6h45wA,ENQU@DRO NA POSIÇÃO DE TENENTECortes Podpah [OFICIAL]3 de fev. de 2021 17:08:48 BRT,https://www.youtube.com/watch?v=XKrSQgN3nlA,2021-02-03 17:08:48,Evening,2021,February,3,Wednesday
Canal da Aline M.,https://www.youtube.com/channel/UCuRAhJa4qwaIYqWDBG8b9zA,Flay se IRRITA com fala de XENOFOBIA  de KAROL CONKÁ contra JULIETTE no BIG BROTHER BRASILCanal da Aline M.2 de fev. de 2021 20:38:00 BRT,https://www.youtube.com/watch?v=9dY15cNKigA,2021-02-02 20:38:00,Evening,2021,February,2,Tuesday
Canal 1900,https://www.youtube.com/channel/UCB6DNVmZ8w9l6-WXj7yd0Lg,Whinderson Nunes Se Pronúncia Sobre polêmica no BBB21.Após falar sobre atitudes de Karol ConkáCanal 19002 de fev. de 2021 20:37:07 BRT,https://www.youtube.com/watch?v=jYJ7OAbrrZ4,2021-02-02 20:37:07,Evening,2021,February,2,Tuesday
